id,parsedContent
a39898 ,분노 집 앞 공회전 하다 마소 뜨겁다 바람 들어오다 
a39899 ,분노 작년 비교 하다 뜨거워지다 거 같다 
a39900 ,분노 덥다 것 습도 높다 체감 온도 장난 덥다 
a39901 ,분노 작년 레전드 올해 덥다 덥다 
a39902 ,분노 적 없다 여름 이상 
a39903 ,분노 29년 인생 습하다 덥다 것 처음 듯 짜증 지대 
a39904 ,분노 외출 움직이다 땀 쩔다 끈적거리다 냄새나다 찝찝하다 습 높다 최악 기운 빠지다 
a39905 ,분노 덥다 짜증 나다 
a39906 ,분노 작년 여름 군대 덥다 여름 보내다 해 갱신 
a39907 ,분노 찌다 
a39908 ,분노 여름 덥다 것 당연 것 세상 탓 
a39909 ,분노 불쾌지수 최고 척추 접다 
a39910 ,분노 
a39911 ,분노 용인 핵 덥 
a39912 ,려 날씨 미치다 죽다 
a39913 ,려 날씨 하다 
a39914 ,려 온도 습도 높다 녹다 거 
a39915 ,려 오늘 노가다 판 기절 뻔 
a39916 ,려 죽음 각이 
a39917 ,려 죽다 줄 알다 무섭다 7월 오다 
a39918 ,려 오늘 살다 싫다 날씨 고기 뻔 
a39919 ,려 서울 살다 
a39920 ,려 오늘 철근 일 데 탈진 뻔 
a39921 ,려 독서실 춥다 에어컨 온도 만지다 놈 살인 충동 느끼다 
a39922 ,려 오늘 땡볕 걷다 나 머리 잡아당기다 뽑히다 생각 들다 
a39923 ,려 전국 맑다 덥다 무섭다 말 
a39924 ,려 습도 포함 체감 온도 뉴스 발표 10도 되다 무섭다 
a39925 ,려 불지옥 없다 
a39926 ,려 덥다 것 발가벗다 이상 하다 수 있다 것 없다 덥다 것 두렵다 
a39927 ,려 작년 덥다 매일 무섭다 
a39928 ,려 동남아시아 못하다 비 오다 덥다 짜증 나 날씨 
a39929 ,려 망하다 날씨 망하다 여기 사람 사다 곳 
a39930 ,려 나 죽다 
a39931 ,려 우리 나라 극한 날씨 찍다 
a39932 ,려 지구 망하다 징조 
a39933 ,려 에어컨 없다 죽다 나 
a39934 ,려 여름 오다 징징거리다 인간 찌다 뒤다 
a39935 ,려 프리카 도임 
a39936 ,기부 퇴근길 몸 막다 
a39937 ,기부 작년 최고 덥다 줄 알다 하다 하다 
a39938 ,기부 싫다 여름 겨울 
a39939 ,기부 밖 일 나 서럽다 
a39940 ,기부 집 에어컨 없다 나 것 같다 
a39941 ,기부 여름 길다 찌다 날씨 힘들다 
a39942 ,기부 호랑 말코 찌다 
a39943 ,기부 예전 찌다 
a39944 ,기부 오늘 포기 나 자신 땀구멍 놓다 
a39945 ,기부 나 겨울 싫다 순간 겨울 그립다 
a39946 ,기부 퇴근길 음료수 사먹다 
a39947 ,기부 
a39948 ,중립 여름 더위 시작 
a39949 ,중립 서울 34도 
a39950 ,중립 94년 도 서울 37도 
a39951 ,중립 원래 땀 흘리다 줄 
a39952 ,중립 얼굴 시뻘개지다 술 먹다 사람 
a39953 ,중립 베트남 여기 시원하다 
a39954 ,중립 서울 시 34도 
a39955 ,중립 에어컨 막 틀다 거 전기 요금 생각 때 
a39956 ,중립 남부 지방 찍다 
a39957 ,중립 6시 넘다 선선 바람 붇다 정상 뜨겁다 바람 분다 
a39958 ,중립 정수리 뜨겁다 10분 걷다 힘들다 
a39959 ,중립 남부 지방 비 오다 30도 중반 유지 
a39960 ,중립 우리 일평균 온도 35도 반나절 땀 흘리다 사다 시간 
a39961 ,중립 베트남 날씨 
a39962 ,중립 덥다 덥다 햇빛 따갑다 
a39963 ,중립 기온 자체 작년 여름 낮다 기온 데 올해 습도 땜 작년 덥다 
a39964 ,중립 차 타다 오다 진심 밖 풍경 동남아 같다 
a39965 ,중립 10년 안 40도 예상 
a39966 ,중립 베트남 덥다 것 
a39967 ,중립 밀양 36도 찍다 지나다 주말 37도 찍다 
a39968 ,중립 필리핀 인도네시아 기온 높다 
a39969 ,중립 덥다 울회 에어컨 틀다 온도 올라가다 
a39970 ,중립 현장 직 산언덕 일 데 42도 치솟다 
a39971 ,중립 경산 그동안 비 오다 35도 넘다 날 며칠 되다 그거 
a39972 ,중립 이제 우리 나라 
a39973 ,황홀 
a39974 ,황홀 춥다 날 집 최고 
a39975 ,황홀 숨 막히다 끔직하다 40도 육박 여름 낫다 
a39976 ,황홀 춥다 내일 버티다 주말 
a39977 ,황홀 여름 낫다 지금 즐기다 
a39978 ,황홀 겨울 춥다 맛 
a39979 ,황홀 춥다 17년 여름 낫다 거 같다 
a39980 ,황홀 최강 한파 보일러 최강 돌리다 반팔 입다 하다 개꿀 
a39981 ,황홀 날씨 실액 기스 따뜻하다 물 타다 마시다 몸 열 나다 춥다 
a39982 ,황홀 친 켄 맥주 먹다 따숩다 방안 있다 힘 솟다 오르다 
a39983 ,황홀 춥다 소주 먹다 복하다 
a39984 ,황홀 여자 친구 안기다 춥다 
a39985 ,황홀 내일 저녁 춥다 집 티비 보다 까먹다 
a39986 ,황홀 사스 철 베리다 
a39987 ,황홀 영하 도면 낮다 얼다 
a39988 ,황홀 우리 아들 춥다 철원 군 생활 하다 수고 많다 덕분 아빠 집 있다 
a39989 ,황홀 최강 한파 올해 우승 
a39990 ,황홀 불금 집 전기장판 귤 
a39991 ,기대 집 따시다 물 샤워 행복 거 같다 
a39992 ,기대 날씨 풀리다 미니스커트 입다 
a39993 ,기대 춥다 괜찮다 로또 1등 되다 
a39994 ,기대 바람 불다 작다 바람 가지다 
a39995 ,기대 오늘 철원 문혜리 쪽 지나가다 군인 훈련 건강 훈련 하다 동상 조심 
a39996 ,기대 군인 걱정 힘내다 힘내다 
a39997 ,기대 전방 장병 힘내다 아재 응원 
a39998 ,기대 춥다 겨울 주변 돌아보다 따뜻하다 마음 나누다 
a39999 ,기대 화천 철원 군인 옷 단디 입다 
a40000 ,기대 우리 국군 장병 혹한기 나라 위하다 고생 많다 힘 내영 
a40001 ,기대 국군 장병 여러분 감기 조심 하다 누나 응원 것 
a40002 ,기대 춥다 날 나라 지키다 일반 사병 이밥 고깃국 주다 좋다 
a40003 ,기대 연천 복무 중 크다 아들 철원 복무 중 작다 아들 아들 사랑 힘내다 
a40004 ,기대 마시다 수다떨다 
a40005 ,기대 시베리아 날씨 넹 감기 조심 
a40006 ,기대 면역력 약하다 분 감기 조심 힘 내용 
a40007 ,기대 살다 행복 대한민국 되다 기대 
a40008 ,기대 춥다 날 밖 경계 근무 훈련 군인 밖 일 노동자 근로 자분 고생 많다 힘내다 
a40009 ,기대 엄마 내일 집 가다 것 내일 건강 
a40010 ,기대 아들 힘내다 있다 따뜻하다 봄 오다 
a40011 ,기대 이번 마지막 추위 힘들다 파이팅 
a40012 ,기대 공사 현장 근로 자분 건강 위하다 혹한기 임시 휴무 하다 정부 차원 하다 
a40013 ,기대 혈압 환자 분 조심 바라다 힘내다 
a40014 ,기대 다 지나가다 
a40015 ,기대 군인 보다 털다 들어가다 군화 제공 좋다 
a40016 ,기대 내일 야외 훈련 취소 좋다 용하다 
a40017 ,기대 가족 따뜻하다 집 얘기 나누다 좋다 
a40018 ,기대 여친 놀러 기르다 기대 
a40019 ,기대 군인 화이팅 
a40020 ,기대 다 안전 하루 보내다 밖 수고 분 옷단 속 하다 
a40021 ,기대 지중해성 기후 이주 
a40022 ,기대 숙자 형 하다 
a40023 ,요즘 혹한기 훈련 장병 여러분 고생 많다 
a40024 ,강원도 지역 군인 춥다 고생 많다 
a40025 ,군인 아저씨 수고 많다 존경 
a40026 ,아구 철책 근무 군인 고생 하다 힘내다 
a40027 ,영하 5도 따뜻하다 거 같다 느낌 들다 
a40028 ,찜질방 한몫 대목 잡다 대박 나세 욥 
a40029 ,스키 부대 출신 겨울 옷 벗다 타다 영하 20도 아무것 
a40030 ,분노 존 추 
a40031 ,분노 출근 빙판길 ㅈ 되다 
a40032 ,분노 추다 
a40033 ,분노 한파 지나다 춥다 듯 봄 오다 땀 흘리다 욕 여름 오다 
a40034 ,분노 화 나다 군인 최소한 대우 릉 하다 
a40035 ,분노 겨울 좋다 놈 명치 때리다 
a40036 ,분노 날 춥다 여름 폭염 짜증 나다 욕 나오다 
a40037 ,분노 춥다 춥다 
a40038 ,분노 춥다 두껍다 기모 바지 입다 
a40039 ,분노 낼 출근 싫다 
a40040 ,분노 춥다 것 싫다 존 나 춥다 따듯하다 
a40041 ,분노 춥다 
a40042 ,분노 누구 지구 온난 되다 개소리 하다 
a40043 ,분노 춥다 개 춥다 개 짜증 나다 
a40044 ,려 철원 이때 전반 후 반야 춥다 돌다 거 같다 터 
a40045 ,려 철원 군 생활 하다 생각 무섭다 
a40046 ,려 여름 덥다 겨울 춥다 힘들다 
a40047 ,려 여기 강원도 철원 30평 추운 처음 
a40048 ,려 노숙 밤 고비 
a40049 ,려 내일 죽다 
a40050 ,려 지구 망하다 때 춥다 춥다 지네 
a40051 ,려 거 얼다 죽다 좋다 날씨 코인 충 한강 가즈 
a40052 ,려 오늘 귀 찢다 뻔하다 찢기다 
a40053 ,려 철원 군부대 산골 들어가다 영하 32도 되다 듯 무섭다 
a40054 ,려 지구 평균 기온 상승 난리 겨울 추우다 여름 덥다 말 
a40055 ,려 춥다 이거 춥다 춥다 것 찢어지다 것 아프다 
a40056 ,기부 이번 겨울 힘들다 
a40057 ,기부 올해 겨울 춥다 것 
a40058 ,기부 현장 근무자 춥다 거 
a40059 ,기부 바람 불다 나다 
a40060 ,기부 
a40061 ,기부 날씨 춥다 마음 춥다 
a40062 ,기부 길 주무시다 분 길 개 모두 걱정 춥다 
a40063 ,기부 밤 근무 장병 체감 온도 영하 40도 되다 
a40064 ,기부 겨울 장난 요롱 패딩 
a40065 ,기부 부산 눈 마니 오다 때 떠돌다 눈 맞다 다니다 맘 아프다 
a40066 ,기부 쪽방 촌 하층민 강추위 식겁 
a40067 ,기부 
a40068 ,기부 참다 만 힘들다 
a40069 ,기부 오늘 내일 어쩌다 수읍 방콕 들어가다 
a40070 ,기부 하루 사리다 최강 한파 애 일급 알다 바 
a40071 ,기부 외출 껴입다 몸 머리 하다 
a40072 ,기부 내일 학교 휴교 
a40073 ,기부 정도 추위 엄살 
a40074 ,기부 무엇 놀라다 겨울 춥다 되다 때 춥다 따뜻하다 무엇 알다 
a40075 ,기부 현장 일 데다 것 밖 춥다 
a40076 ,기부 날씨 하다 
a40077 ,기부 내일 연가 
a40078 ,기부 춥다 쓸쓸하다 
a40079 ,기부 나 취업 문도 한파 따뜻하다 
a40080 ,중립 금요일 영하 17도 
a40081 ,중립 빙 오다 것 같다 내년 춥다 ㄷ ㄷ ㄷ 
a40082 ,중립 캐나다 구스 사달 조르다 
a40083 ,중립 이번 겨울 예년 기온 낮다 
a40084 ,중립 철 월 
a40085 ,중립 냉동실 17도 23도 
a40086 ,중립 우리 집 냉동실 밖 비하다 사우나 
a40087 ,중립 서울 영하 15도 
a40088 ,중립 울산 집안 있다 창문 닫다 사이 바람 들어오다 
a40089 ,중립 지지다 연구 차 알래스카 오다 영하 107도 입다 
a40090 ,중립 물먹다 입구 물 얼다 것 보이다 
a40091 ,중립 최강 한파 라지 전 입다 옷차림 입다 견디다 만 
a40092 ,중립 춥다 옛날 조상 대다 감 나무 생명 줄 
a40093 ,중립 다음 주 월요일 따뜻하다 낮다 오다 6도 되다 
a40094 ,중립 1915년 1월 13일 서울 아침 최저 낮 최고 3도 
a40095 ,중립 영하 15도 가스 차 시동 걸리다 저녁 때 스스 밸브 잠가 시동 끄다 
a40096 ,중립 철원 영하 20도 내려가다 데 
a40097 ,중립 롱 패딩 유행 것 이유 있다 10년 전 겨울 패딩 입다 코트 괜찮다 
a40098 ,중립 춘천 사다 6시 영하 21도 나오다 
a40099 ,황홀 이제 적응 여유 생기다 
a40100 ,황홀 이렇다 때 에어컨 시원하다 틀다 차 한잔 마시다 티비 폰 것 개꿀 
a40101 ,황홀 이열치열 운동 땀 흘리다 뒤 샤워 황홀 
a40102 ,황홀 풀리다 속 시원하다 
a40103 ,기대 찬물 드다 더위 고생 하루 되다 
a40104 ,기대 여름 힘내다 
a40105 ,기대 얼음물 한잔 하다 
a40106 ,기대 여러분 힘내다 
a40107 ,기대 뒤 시원하다 하다 
a40108 ,기대 먹다 살다 위하다 노력 분투 분 무덥다 날씨 건강 유의 힘 내용 
a40109 ,기대 여름 방학 기대 
a40110 ,기대 여름 방학 오다 해외여행 돌아다니다 
a40111 ,기대 이번 방학 때 알래스카 가야지 좋다 
a40112 ,기대 불어오다 바람 기분 좋다 주말 보내다 
a40113 ,밖 일 세상 아버지 어머니 힘내다 
a40114 ,더위 살아남다 우리 대단하다 대단하다 생명력 
a40115 ,비 내리다 행복 
a40116 ,비 선선 바람 하다 하다 살다 살다 날씨 감동 받다 것 처음 
a40117 ,분노 올해 덕분 여름 이제 싫다 
a40118 ,분노 폭염 절정 
a40119 ,분노 아열대 지방 이것 머 덥다 죽다 
a40120 ,분노 주말 폭염 개 짜증 
a40121 ,분노 이놈 더위 올해 밤낮 쉬다 틈 주다 더위 먹다 말 뭐 알다 
a40122 ,분노 덥다 욕 나오다 것 올해 첨 
a40123 ,분노 절정 올해 최고 더위 
a40124 ,분노 사람 피부 닿다 거 몸서리치다 싫다 말 한마디 하다 싫다 요즘 
a40125 ,분노 폭염 절정 
a40126 ,분노 여름 처음 듯 이러다 날씨 
a40127 ,분노 것 지치다 
a40128 ,분노 여름 더위 인하다 여름 계절 실다 
a40129 ,분노 35도 우습다 
a40130 ,분노 선풍기 버티다 차 에어컨 틀다 자다 
a40131 ,분노 
a40132 ,분노 덥다 깨다 인 전기 폭탄 뭐 살다 작동 
a40133 ,분노 자다 덥다 자다 
a40134 ,분노 일어나다 덥다 
a40135 ,분노 날씨 하다 하네 
a40136 ,분노 일어나다 땀 흘리다 
a40137 ,분노 한숨 자다 밤새다 29도 날씨 잠 들다 수 없다 여기 한국 
a40138 ,분노 찜질방 문 닫다 날씨 미치다 
a40139 ,분노 폭염 불더위 같다 단어 보다 싫다 
a40140 ,분노 요즘 밖 돌아다니다 거 습식 사우나 걷다 거 구분 가다 습하다 버티다 
a40141 ,분노 자다 일나다 찐득하다 달라붙다 한국 날씨 습 
a40142 ,분노 덥다 하다 
a40143 ,분노 우리 집 덥다 거 같다 자다 욕 나오다 
a40144 ,분노 여름 이해 데 땀나다 끈적거리다 기분 싫다 
a40145 ,분노 대구 수돗물 찬물 나오다 때문 강제 온수 사용 
a40146 ,분노 덥다 죽다 태양 찢다 
a40147 ,분노 낮 가마 찜통더위 바람 뜨겁다 
a40148 ,분노 2시 눕다 날 밤새다 한증막 새벽 기온 럼 
a40149 ,분노 이놈 더위 언제 계속 거 
a40150 ,분노 정신 혼미 지경 덥다 덥다 덥다 거 
a40151 ,분노 잠 자다 수 없다 에어컨 켜다 수 있다 하다 식 사다 수 있다 힘들다 
a40152 ,분노 사람 지치다 하다 여름 
a40153 ,분노 심하다 더위 에어컨 필수 시대 되다 
a40154 ,분노 언제 폭염 끝나다 구여 
a40155 ,분노 일 겁나다 싫다 날씨 진행 되다 
a40156 ,분노 올해 여름 잊다 무더위 기록 
a40157 ,분노 덥다 똥 나오다 
a40158 ,분노 내내 덥다 잠 설치다 
a40159 ,분노 진심 7월 싫다 
a40160 ,분노 덥다 것 둘째치다 습하다 
a40161 ,분노 샤워 하다 땀 되다 
a40162 ,려 자다 덥다 뒤지다 줄 알다 
a40163 ,려 덥다 뒤지다 
a40164 ,려 여름 덥다 죽다 맛 
a40165 ,려 나 생전 강력 막강 더위 처음 
a40166 ,려 잠 자다 머리 아프다 몸 쑤시다 악몽 같다 여름 
a40167 ,려 이번 여름 끔찍하다 
a40168 ,려 자다 덥다 숨쉬다 힘들다 
a40169 ,려 오늘 아침 이글거리다 태양 무섭다 
a40170 ,려 습도 하다 70프로 미치다 헬 조선 날씨 
a40171 ,려 덥다 
a40172 ,려 낮 찜통 밤 열대 ㄷ ㅣ ㅈ ㅣ 
a40173 ,려 날씨 완전 죽다 같다 
a40174 ,려 후 죽다 좋다 날씨 
a40175 ,기부 선풍기 뜨겁다 바람 나오다 
a40176 ,기부 언제 시원하다 잠 자다 
a40177 ,기부 지나가다 가을 오다 
a40178 ,기부 덥다 일 것 
a40179 ,기부 대구 아침 넘다 
a40180 ,기부 나 폭염 
a40181 ,기부 덥다 시원하다 
a40182 ,기부 이제 그러다 하다 사다 
a40183 ,기부 날씨 덥다 하다 일 많다 하다 일 많다 기운 빠지다 
a40184 ,기부 덥다 깨다 베개 쉬다 내남 
a40185 ,기부 아침 덥다 습하다 
a40186 ,기부 집 앞 나 공사 분 안타깝다 
a40187 ,기부 자다 새벽 땀범벅 울다 시 푸다 
a40188 ,기부 덥다 사다 것 사다 것 
a40189 ,기부 그늘 지다 사다 거 같다 햇빛 뜨겁다 
a40190 ,기부 아침 덥다 깨다 
a40191 ,기부 사람 사다 수 없다 
a40192 ,기부 덥다 땀나다 모기 전쟁 때문 밤새 잠 설치다 분 1시간 잠 
a40193 ,기부 나 덥다 잠 자다 거 
a40194 ,기부 습식 사우나 
a40195 ,기부 덥다 부족 
a40196 ,기부 사우나 찜질방 싫다 이번 여름 
a40197 ,기부 잠 깨다 아침 에어 콘 켜다 
a40198 ,기부 오늘 야구장 가다 
a40199 ,중립 내년 40도 올라가다 이민 가다 것 
a40200 ,중립 오늘 덥다 건강 챙기다 
a40201 ,중립 새벽 덥다 아침 덥다 
a40202 ,중립 아프리카 오다 교환 학생 한국 날씨 
a40203 ,중립 아침 눈뜨다 덥다 것 올해 처음 듯 
a40204 ,중립 용암 
a40205 ,중립 어제 밤 자다 덥다 1시 깨다 
a40206 ,중립 선풍기 앞 5리터 얼음물 갖다 바람 쐬다 시원하다 
a40207 ,중립 주위 나무 없애다 하다 더위 막다 수 없다 나무 심다 
a40208 ,중립 어제 덥다 거 같다 
a40209 ,중립 새벽 4시 덥다 깨다 
a40210 ,중립 아침 땀 
a40211 ,중립 덥다 덥다 
a40212 ,중립 한강 가다 뜨겁다 바람 불다 
a40213 ,중립 어제 밤 9시 기온 33도 
a40214 ,중립 겁나다 덥다 
a40215 ,중립 습도 높다 
a40216 ,중립 폭염 미세 먼지 잊다 살다 
a40217 ,중립 아침 덥다 깨다 
a40218 ,중립 열기 식다 쌓이다 쌓이다 가마 속 같다 
a40219 ,중립 덥다 
a40220 ,중립 덥다 베란다 자다 
a40221 ,중립 37도 
a40222 ,중립 차 온도 나오다 거 앞자리 나 인생 보다 줄 
a40223 ,중립 지하상가 대형 쇼핑몰 가다 
a40224 ,중립 사람 체온 높다 기온 
a40225 ,중립 밤 덥다 
a40226 ,중립 동남아 날씨 같다 
a40227 ,황홀 러시아 비하다 따뜻하다 행복 
a40228 ,황홀 가마소 금방 몸 지지다 천국 있다 곳 듯 
a40229 ,황홀 근무처 따뜻하다 곳 행복 
a40230 ,황홀 겨울 조타 
a40231 ,황홀 감자탕 최고 같다 날 
a40232 ,황홀 춥다 것 낫다 
a40233 ,황홀 집 따뜻하다 커피 한잔 먹다 것 최고 
a40234 ,황홀 춥다 춥다 춥다 춥다 춥다 
a40235 ,황홀 쓰다 것 
a40236 ,황홀 수 이불속 귤 까먹다 눈 구경 하다 
